"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.441387683E1,-2.859952698E0,-1.445094910E0,7.364685059E-2,3.205160306E0
2.442385083E1,-1.965412903E0,-4.775070190E-1,-5.215155029E-1,2.088741069E0
2.443382383E1,-1.283880157E0,9.505233765E-2,-7.493417358E-1,1.489596000E0
2.444379783E1,-6.640191650E-1,3.974235535E-1,-8.226892090E-1,1.129462025E0
2.445377183E1,-2.523751831E-1,5.206173706E-1,-1.009201355E0,1.163281159E0
2.446374483E1,2.219883728E-1,9.324110413E-1,-3.328478394E0,3.463731745E0
2.447371883E1,8.234376526E-1,1.713337097E0,-7.481891327E0,7.719603060E0
2.448369283E1,6.152206421E-1,1.561702423E0,-4.358636169E0,4.670665922E0
2.449366583E1,2.659968567E-1,1.082249451E0,1.456171875E0,1.833699738E0
2.450363983E1,-7.499404907E-2,3.966751099E-1,4.546794891E0,4.564681701E0
2.451361371E1,-2.276765442E-1,-1.017883301E0,3.605103149E0,3.752957732E0
2.452358671E1,-4.592449951E-1,-1.445843353E0,2.341281281E0,2.789796946E0
2.453356071E1,-5.725593567E-1,-1.386716309E0,8.352630615E-1,1.717111155E0
2.454353471E1,-7.717950439E-1,-1.438658295E0,-5.953120422E-1,1.737757666E0
2.455350871E1,-7.762857056E-1,-1.090033264E0,-1.417851562E0,1.949639727E0
2.456348171E1,-2.378553772E-1,-1.547781372E-1,-1.293011169E0,1.323785986E0
2.457345571E1,8.021818542E-1,4.587959290E-1,-8.431965637E-1,1.250987561E0
2.458342971E1,1.540446625E0,3.951782227E-1,-1.080752563E0,1.922802053E0
2.459340271E1,1.705852661E0,-3.291654968E-1,-2.276615753E0,2.863784649E0
2.460337671E1,1.481469269E0,-1.025367737E0,-2.051783295E0,2.730557613E0
2.461335071E1,1.242865448E0,-1.687740326E0,-3.326083374E-1,2.122218235E0
2.462332371E1,2.094294891E0,-2.731220398E0,1.919458466E0,3.940806612E0
2.463329771E1,3.318000183E0,-3.638334045E0,2.130519562E0,5.365231910E0
2.464327171E1,3.816164246E0,-4.362228699E0,1.932780762E0,6.109647309E0
2.465324471E1,6.605164490E0,-8.735983429E0,-4.229604492E0,1.174032191E1
2.466321871E1,7.652536469E0,-1.916689224E1,-1.859732666E0,2.072171996E1
2.467319271E1,5.980962524E0,-4.110736679E1,1.399140472E0,4.156374756E1
2.468316571E1,1.938468933E0,-5.945740768E1,-1.055410263E1,6.041796151E1
2.469313971E1,3.630999298E0,-4.671246094E1,-9.737700348E0,4.785458150E1
2.470311371E1,2.007774811E0,-3.729030441E1,-7.997269592E0,3.819102360E1
2.471308671E1,-8.442443848E-1,-3.340243927E1,-4.837490387E0,3.376147229E1
2.472306071E1,9.500743103E-1,-2.808878906E1,-2.012564850E0,2.817681901E1
2.473303471E1,4.378993835E0,-2.600392456E1,-2.791095886E0,2.651735084E1
2.474300871E1,6.991211700E0,-2.345876724E1,-3.418740692E0,2.471595819E1
2.475298171E1,8.293054504E0,-2.053025711E1,-4.040397949E0,2.250757707E1
2.476295571E1,8.335715790E0,-1.761177612E1,-4.261937256E0,1.994549887E1
2.477292971E1,7.656877441E0,-1.476260101E1,-3.563639374E0,1.700769492E1
2.478290271E1,6.232738953E0,-1.156734558E1,-3.272345123E0,1.354100296E1
2.479287671E1,3.743415527E0,-9.138646088E0,-2.674937439E0,1.023148584E1
2.480285071E1,8.635542297E-1,-7.148833923E0,-2.225571899E0,7.536890781E0
2.481282371E1,-1.836530914E0,-5.917195129E0,-2.323318634E0,6.616936865E0
2.482279771E1,-3.683390350E0,-5.267396393E0,-7.056326294E-1,6.466122999E0
2.483277171E1,-4.901407471E0,-4.865332489E0,6.673123169E-1,6.938339942E0
2.484274471E1,-5.339696045E0,-4.223167877E0,1.193767548E0,6.911771244E0
2.485271871E1,-4.849615173E0,-3.099155273E0,1.094972992E0,5.858540483E0
2.486269271E1,-4.206851807E0,-1.622476044E0,7.231462097E-1,4.566505346E0
2.487266571E1,-3.150049438E0,-3.061134338E-1,-2.306703186E-1,3.173283110E0
2.488263971E1,-2.074835358E0,4.111949158E-1,-1.025218048E0,2.350552077E0
2.489261371E1,-1.288969574E0,7.294331360E-1,-1.637744293E0,2.208103628E0
2.490258671E1,-7.328759766E-1,9.369017029E-1,-2.385888519E0,2.665962495E0
2.491256071E1,-3.803590393E-1,1.169817352E0,-3.519930267E0,3.728680024E0
2.492253471E1,5.987548828E-2,1.391506348E0,-4.220772858E0,4.444637050E0
2.493250771E1,5.990542603E-1,1.380130005E0,-3.601809998E0,3.903416465E0
2.494248171E1,1.093027039E0,1.147364044E0,-1.676813049E0,2.307131197E0
2.495245571E1,1.779050446E0,6.843768311E-1,2.404000854E-1,1.921245517E0
2.496242971E1,2.097288666E0,1.278341675E-1,7.607180786E-1,2.234648365E0
2.497240271E1,6.971003723E-1,-7.149133301E-1,-1.558259583E-1,1.010609582E0
2.498237671E1,-7.611671448E-1,-1.062340851E0,-3.953279114E-1,1.365367226E0
2.499235071E1,-1.860181732E0,-8.881031799E-1,1.865121460E-1,2.069731895E0
2.500232371E1,-2.165846100E0,-6.174659729E-1,7.002438354E-1,2.358494220E0
2.501229771E1,-2.147733765E0,-3.978726196E-1,9.608518982E-1,2.386273102E0
2.502227171E1,-2.071691895E0,-2.116598511E-1,1.078357544E0,2.345114537E0
2.503224471E1,-1.901495819E0,-1.689985657E-1,1.001118164E0,2.155570561E0
2.504221871E1,-1.591041412E0,-3.384461975E-1,5.001100159E-1,1.701783956E0
2.505219271E1,-1.197210388E0,-6.807843018E-1,-1.034349060E-1,1.381115042E0
2.506216571E1,-5.887257385E-1,-1.171463928E0,-2.665956116E-1,1.337908424E0
2.507213971E1,4.921765137E-1,-2.274969177E0,-2.088157654E-1,2.336948117E0
2.508211371E1,1.768123169E0,-3.744014282E0,1.200503540E-1,4.142259598E0
2.509208671E1,3.626059570E0,-4.821473694E0,5.553451538E-1,6.058326900E0
2.510206071E1,6.365812225E0,-7.440577240E0,-1.786085815E0,9.953685624E0
2.511203471E1,9.543853455E0,-1.367855530E1,-5.466632080E0,1.755198223E1
2.512200771E1,6.999294891E0,-2.086945175E1,1.407223663E0,2.205684528E1
2.513198171E1,1.758842468E0,-3.132760391E1,1.892664185E0,3.143397002E1
2.514195571E1,-1.974693604E0,-4.312786514E1,-4.977748718E0,4.345906291E1
2.515192971E1,1.894310760E0,-4.448643997E1,-9.838889923E0,4.560082795E1
2.516190271E1,8.459807739E0,-3.681788681E1,-1.180520096E1,3.957888207E1
2.517187671E1,3.539539490E0,-3.304168945E1,-1.124491608E1,3.508175764E1
2.518185071E1,2.762355652E0,-3.099215149E1,-8.585246887E0,3.227770944E1
2.519182371E1,3.676654358E0,-2.867990982E1,-5.820196838E0,2.949457079E1
2.520179771E1,4.210893402E0,-2.695115479E1,-4.497547302E0,2.764641567E1
2.521177171E1,4.310436401E0,-2.496104324E1,-4.083508301E0,2.565752486E1
2.522174471E1,4.787943420E0,-2.237846375E1,-3.476969604E0,2.314755623E1
2.523171871E1,5.085374908E0,-1.929846863E1,-2.255809021E0,2.008433727E1
2.524169271E1,4.990771637E0,-1.557600952E1,-1.536405029E0,1.642803745E1
2.525166571E1,5.333708496E0,-1.223974731E1,-1.687890015E0,1.345766820E1
2.526163971E1,5.065017242E0,-9.301507416E0,-1.645079041E0,1.071814932E1
2.527161371E1,4.061354370E0,-6.972350922E0,-1.867067413E0,8.282162605E0
2.528158671E1,2.641856232E0,-5.139711914E0,-1.830243988E0,6.061834373E0
2.529156071E1,1.026116180E0,-3.645519104E0,-1.179696808E0,3.966662137E0
2.530153471E1,-6.682104492E-1,-2.665057983E0,-4.685256958E-2,2.747950950E0
2.531150871E1,-1.796713715E0,-1.854343872E0,6.459068298E-1,2.661572280E0
2.532148171E1,-1.667831726E0,-9.969268799E-1,7.469467163E-1,2.081695287E0
2.533145571E1,-1.445693665E0,-2.456391907E-1,6.744973755E-1,1.614098973E0
2.534142971E1,-1.328936462E0,4.385879517E-2,4.523593140E-1,1.404501571E0
2.535140271E1,-9.970765686E-1,2.589614868E-1,-1.556762695E-2,1.030274277E0
2.536137671E1,-7.464976501E-1,4.334985352E-1,-4.158352661E-1,9.581746658E-1
2.537135071E1,-5.578898621E-1,5.487588501E-1,-6.137237549E-1,9.945019965E-1
2.538132371E1,-4.333488464E-1,5.589376831E-1,-6.411167908E-1,9.545854051E-1
2.539129771E1,-3.623963928E-1,5.119354248E-1,-6.011499023E-1,8.687866423E-1
2.540127171E1,-3.454815674E-1,4.802014160E-1,-6.542893982E-1,8.820688918E-1
2.541124471E1,-1.594184875E-1,5.457650757E-1,-2.590812378E0,2.652467257E0
2.542121871E1,5.993536377E-1,3.218307495E-1,-9.844877472E0,9.868354080E0
2.543119271E1,1.051862640E0,-5.773493958E-1,-6.098917236E0,6.215829695E0
2.544116571E1,1.150208130E0,-9.162446594E-1,1.923500061E0,2.421226033E0
2.545113971E1,4.864883423E-1,-2.324665833E-1,5.402864685E0,5.429701504E0
2.546111371E1,-6.614744568E-1,3.408412170E-1,2.403252411E0,2.515818623E0
2.547108671E1,-5.129832458E-1,2.409988403E-1,-1.371148682E-1,5.831232620E-1
2.548106071E1,-7.732919312E-1,6.631210327E-2,-7.737409973E-1,1.095925562E0
2.549103471E1,-1.251098328E0,-8.517288208E-2,-8.505313110E-1,1.515224391E0
2.550100771E1,-1.349743195E0,-3.233276367E-1,-9.560618591E-1,1.685349142E0
2.551098171E1,-1.173858948E0,-8.801696777E-1,-1.599573669E0,2.170548183E0
2.552095558E1,-9.168434143E-1,-1.528321838E0,-2.138602753E0,2.783880605E0
2.553092858E1,-7.575746155E-1,-2.011367340E0,-1.123862915E0,2.425404240E0
2.554090258E1,-4.733157349E-1,-2.934647369E0,1.321751404E0,3.253184554E0
2.555087658E1,1.299298096E-1,-4.715793457E0,3.184178467E0,5.691623863E0
2.556085058E1,1.224453735E0,-5.114863586E0,5.106481018E0,7.330570568E0
2.557082358E1,2.731819153E0,-6.172115021E0,3.066972198E0,7.413781638E0
2.558079758E1,5.797593842E0,-1.109268265E1,-6.143823853E0,1.394296504E1
2.559077158E1,4.748724976E0,-1.977597565E1,-3.535048828E0,2.064306595E1
2.560074458E1,-7.194039917E-1,-3.117507111E1,2.911595306E0,3.131900362E1
2.561071858E1,1.991309052E0,-3.772515015E1,-7.185058594E-2,3.777773720E1
2.562069258E1,1.032418076E1,-3.856131134E1,-8.997789001E0,4.092094387E1
2.563066558E1,9.282347260E0,-3.781616089E1,-1.677307022E1,4.239764002E1
2.564063958E1,5.941444702E0,-3.193309479E1,-7.215894470E0,3.327299868E1
2.565061358E1,5.350623322E0,-2.975542328E1,-2.417023773E0,3.032913432E1
2.566058658E1,4.232448578E0,-2.940500198E1,-1.988464966E0,2.977451520E1
2.567056058E1,5.435496826E0,-2.843142654E1,-1.697470093E0,2.899606949E1
2.568053458E1,7.792495422E0,-2.572984451E1,-3.276536407E0,2.708290188E1
2.569050758E1,9.329349518E0,-2.232622238E1,-4.628075867E0,2.463566631E1
2.570048158E1,8.649014282E0,-1.848730545E1,-3.860771484E0,2.077237269E1
2.571045558E1,6.470594330E0,-1.519325546E1,-2.768642578E0,1.674422241E1
2.572042958E1,3.385360107E0,-1.306857376E1,-2.536026306E0,1.373607341E1
2.573040258E1,-8.771759033E-1,-1.115824631E1,-2.375709686E0,1.144202319E1
2.574037658E1,-3.615431671E0,-1.005863297E1,-2.825524292E0,1.105581434E1
2.575035058E1,-4.440665588E0,-8.486901398E0,-1.578467560E0,9.707655023E0
2.576032358E1,-4.518503723E0,-6.763235779E0,4.899311829E-1,8.148513156E0
2.577029758E1,-4.204756165E0,-5.533842316E0,1.731000366E0,7.162384201E0
2.578027158E1,-3.463347931E0,-4.393064575E0,1.841919708E0,5.889521497E0
2.579024458E1,-2.403402100E0,-2.657573547E0,1.101708984E0,3.748706643E0
2.580021858E1,-1.371747437E0,-9.746232605E-1,3.097059631E-1,1.710993662E0
2.581019258E1,-3.893403625E-1,5.643264771E-2,-1.811233521E-2,3.938256192E-1
2.582016558E1,4.640350342E-1,6.135740662E-1,-2.189945984E-1,7.998501621E-1
2.583013958E1,1.172811127E0,8.708889771E-1,-6.110293579E-1,1.583442587E0
2.584011358E1,1.971250763E0,1.210981750E0,-1.307231598E0,2.657284483E0
2.585008658E1,3.629951477E0,2.104773102E0,-5.068011017E0,6.579616494E0
2.586006058E1,4.814288635E0,2.983745270E0,-9.393865356E0,1.096926694E1
2.587003458E1,3.624862061E0,2.680924988E0,-5.072351990E0,6.786437833E0
2.588000858E1,1.674567719E0,1.634451141E0,1.234931946E0,2.645876885E0
2.588998158E1,-5.948629761E-1,3.845503235E-1,3.711382141E0,3.778372442E0
2.589995558E1,-1.531465302E0,-1.419049072E0,2.214944000E0,3.043856627E0
2.590992958E1,-1.532662811E0,-2.040257263E0,1.314117279E0,2.870297757E0
2.591990258E1,-1.251697083E0,-1.933828583E0,3.598516846E-1,2.331508484E0
2.592987658E1,-8.827143860E-1,-1.873354340E0,-7.078779602E-1,2.188545722E0
2.593985058E1,-6.818321228E-1,-1.862876129E0,-1.256936188E0,2.348423108E0
2.594982358E1,-7.185058594E-1,-1.705253906E0,-1.223256226E0,2.218219409E0
2.595979758E1,-6.979985046E-1,-1.300046539E0,-3.513194275E-1,1.516821762E0
2.596977158E1,-4.734654236E-1,-9.002279663E-1,2.941383362E-1,1.058818804E0
2.597974458E1,-2.038760376E-1,-6.923103333E-1,3.137475586E-1,7.869539801E-1
2.598971858E1,1.085243225E-1,-7.655081177E-1,1.706451416E-1,7.917701505E-1
2.599969258E1,1.866618347E-1,-9.979747009E-1,3.706292725E-1,1.080815526E0
2.600966558E1,1.751358032E-1,-7.295828247E-1,9.096583557E-1,1.179170035E0
2.601963958E1,8.881031799E-1,-7.869136047E-1,7.652087402E-1,1.411915258E0
2.602961358E1,3.343746643E0,-1.934876404E0,-1.158291321E0,4.033116301E0
2.603958758E1,5.760471039E0,-4.303999786E0,-2.331401825E0,7.559290656E0
2.604956058E1,5.471422119E0,-7.976163483E0,5.894741821E-1,9.690362414E0
2.605953458E1,5.782325592E0,-1.198108521E1,1.849104767E0,1.343133949E1
2.606950858E1,7.507338409E0,-1.736643631E1,4.817132721E0,1.952326837E1
2.607948158E1,1.104672821E1,-3.244592834E1,1.499132538E0,3.430766487E1
2.608945558E1,9.269324341E0,-4.998540482E1,-8.083789673E0,5.147629283E1
2.609942958E1,1.597627716E0,-4.498116119E1,-1.650018768E1,4.793864277E1
2.610940258E1,1.246907043E-1,-3.586541748E1,-1.912947006E1,4.064825142E1
2.611937658E1,-1.607058105E0,-3.333627686E1,-1.117965179E1,3.519765055E1
2.612935058E1,-5.002597046E-1,-3.009880920E1,-5.206473083E0,3.054989259E1
2.613932358E1,1.556762695E0,-3.008518753E1,-3.063080292E0,3.028076088E1
2.614929758E1,2.054777069E0,-2.828218689E1,-2.672093353E0,2.848235045E1
2.615927158E1,3.616329803E0,-2.458113327E1,-1.877545624E0,2.491656340E1
2.616924458E1,5.789959717E0,-2.110401398E1,-2.183060303E0,2.199247125E1
2.617921858E1,6.459816742E0,-1.756627075E1,-2.940934296E0,1.894603375E1
2.618919258E1,7.343129883E0,-1.429706909E1,-3.520678711E0,1.645365977E1
2.619916658E1,8.097561035E0,-1.125329865E1,-3.754043427E0,1.436314963E1
2.620913958E1,7.630382538E0,-8.815617828E0,-4.507127380E0,1.250008210E1
2.621911358E1,6.226002960E0,-7.106472015E0,-4.908442841E0,1.064696522E1
2.622908758E1,3.668421478E0,-5.660329285E0,-4.323010254E0,8.011557989E0
2.623906058E1,7.932005310E-1,-4.383484497E0,-3.176095276E0,5.470985708E0
2.624903458E1,-2.069596252E0,-3.433859253E0,-1.121916962E0,4.163329880E0
2.625900858E1,-3.660637665E0,-3.362308044E0,1.706451416E-2,4.970480329E0
2.626898158E1,-4.285438385E0,-3.281476135E0,1.407523041E0,5.578009402E0
2.627895558E1,-3.907324677E0,-2.302062836E0,1.621128845E0,4.816091586E0
2.628892958E1,-2.708318024E0,-5.938151550E-1,6.595285034E-1,2.850014176E0
2.629890258E1,-1.583407288E0,3.432362366E-1,6.765930176E-2,1.621594133E0
2.630887658E1,-7.179071045E-1,6.114784241E-1,-1.598675537E-1,9.564800617E-1
2.631885058E1,-2.541714478E-1,5.760021973E-1,-2.680924988E-1,6.842917828E-1
2.632882358E1,-5.538482666E-3,4.936734009E-1,-1.523831177E-1,5.166862840E-1
2.633879758E1,2.703378296E-1,4.399351501E-1,1.122665405E-2,5.164799282E-1
2.634877158E1,5.857319641E-1,4.294569397E-1,1.510359192E-1,7.418403101E-1
2.635874558E1,1.101409607E0,6.122268677E-1,-5.553451538E-1,1.377074108E0
2.636871858E1,1.942959595E0,1.642534332E0,-6.319857788E0,6.812753737E0
2.637869258E1,1.323397980E0,1.623972931E0,-2.050286407E0,2.931270142E0
2.638866658E1,2.052232361E-1,7.735913086E-1,4.497247925E0,4.567909696E0
2.639863958E1,-1.145118713E0,-1.020877075E-1,3.114423523E0,3.319842263E0
2.640861358E1,-1.003064117E0,-5.117857361E-1,7.155120850E-1,1.334173829E0
2.641858758E1,-1.008452911E0,-1.779798889E-1,-6.732998657E-1,1.225555721E0
2.642856058E1,-1.391805725E0,-1.157093811E-1,-1.420096893E0,1.991779863E0
2.643853458E1,-1.890119476E0,-1.281335449E-1,-1.390009460E0,2.349701287E0
2.644850858E1,-2.075583801E0,-2.161505127E-1,-1.051413574E0,2.336715572E0
2.645848158E1,-2.008672943E0,-3.622467041E-1,-8.437953186E-1,2.208614997E0
2.646845558E1,-1.941163330E0,-5.065466309E-1,-9.463320923E-1,2.218163428E0
2.647842958E1,-1.828447723E0,-8.379574585E-1,-1.640289001E0,2.595369297E0
2.648840258E1,-1.490001526E0,-1.275347900E0,-2.599045258E0,3.256017977E0
2.649837658E1,-5.008584595E-1,-1.768572235E0,-2.446662140E0,3.060206296E0
2.650835058E1,1.556912384E0,-3.009641418E0,-2.077080688E0,3.974441071E0
2.651832433E1,3.552113342E0,-4.449197845E0,-4.793032837E-1,5.713370485E0
2.652829833E1,4.700674896E0,-4.804109802E0,3.375031586E0,7.521080619E0
2.653827233E1,6.669680328E0,-5.271437988E0,8.475375366E-1,8.543477865E0
2.654824633E1,6.786437531E0,-8.453221436E0,6.712042236E-1,1.086108660E1
2.655821933E1,2.645598450E0,-1.371313339E1,6.138584747E0,1.525553805E1
2.656819333E1,4.075125732E0,-3.058140564E1,-4.104165344E0,3.112351513E1
2.657816733E1,1.080662750E1,-6.210405396E1,-1.369322479E1,6.450737261E1
2.658814033E1,5.898783417E0,-5.659431152E1,-4.716691589E0,5.709604997E1
2.659811433E1,-1.009650421E0,-3.719510239E1,-1.084045715E1,3.875578082E1
2.660808833E1,1.195713501E0,-3.585868149E1,-1.218301529E1,3.789064041E1
2.661806133E1,5.962850189E0,-3.211556534E1,-3.641627197E0,3.286680039E1
2.662803533E1,7.660619659E0,-2.876044235E1,-1.736688538E0,2.981382607E1
2.663800933E1,7.051835632E0,-2.592788269E1,-1.443747711E0,2.690850970E1
2.664798233E1,5.455106049E0,-2.258638138E1,-1.356928253E0,2.327539602E1
2.665795633E1,3.807182922E0,-2.019779846E1,-2.067650299E0,2.065722349E1
2.666793033E1,2.147584076E0,-1.775892014E1,-2.761158142E0,1.810014796E1
2.667790433E1,5.236111450E-1,-1.505449402E1,-3.347189484E0,1.543099596E1
2.668787733E1,-6.041436768E-1,-1.298325119E1,-4.306843872E0,1.369228634E1
2.669785133E1,-1.161434784E0,-1.142588974E1,-4.457879791E0,1.231960143E1
2.670782533E1,-1.134191437E0,-9.472302246E0,-3.328777771E0,1.010404184E1
2.671779833E1,-2.387535095E-1,-7.583380280E0,-2.313289490E0,7.931958646E0
2.672777233E1,6.800358582E-1,-5.293292542E0,-2.024839325E0,5.708009197E0
2.673774633E1,9.229806519E-1,-2.816542969E0,-1.757046204E0,3.445579623E0
2.674771933E1,7.806266785E-1,-1.121617584E0,-1.668879547E0,2.156980055E0
2.675769333E1,5.734574890E-1,-1.679507446E-1,-1.464554443E0,1.581765046E0
2.676766733E1,4.129911804E-1,5.008584595E-1,-9.014254761E-1,1.110850485E0
2.677764033E1,1.880090332E-1,6.240522766E-1,-4.176315308E-1,7.740831583E-1
2.678761433E1,1.254391479E-1,6.686595154E-1,-3.478765869E-1,7.641064370E-1
2.679758833E1,1.597178650E-1,6.741979980E-1,-5.189707947E-1,8.656693495E-1
2.680756233E1,-6.466552734E-2,7.030879211E-1,-1.099313965E0,1.306524186E0
2.681753533E1,-7.298822021E-1,1.056053925E0,-3.680396576E0,3.897857986E0
2.682750933E1,-1.534908142E0,1.247056732E0,-4.259542236E0,4.696253141E0
2.683748333E1,-1.925745392E0,1.228944397E0,-7.556286621E-1,2.406194988E0
2.684745633E1,-1.256337433E0,7.954458618E-1,1.670975189E0,2.236800382E0
2.685743033E1,-6.665638733E-1,-2.101629639E-1,1.351838837E0,1.521822627E0
2.686740433E1,-9.446855164E-1,-6.653663635E-1,-6.316864014E-2,1.157209315E0
2.687737733E1,-9.909393311E-1,-4.764591980E-1,-1.111139374E0,1.563203388E0
2.688735133E1,-1.076261902E0,-1.833686829E-1,-1.572180634E0,1.914083514E0
2.689732533E1,-1.146615601E0,5.463638306E-2,-1.401685181E0,1.811748828E0
2.690729833E1,-8.373587036E-1,2.110610962E-1,-8.825646973E-1,1.234761851E0
2.691727233E1,-3.722758484E-1,4.360432434E-1,-3.912863159E-1,6.941383136E-1
2.692724633E1,5.209167480E-2,7.039860535E-1,7.544311523E-2,7.099306795E-1
2.693721933E1,3.174897766E-1,8.002359009E-1,5.507048035E-1,1.021984851E0
2.694719333E1,4.640350342E-1,6.080355835E-1,7.659571838E-1,1.082463021E0
2.695716733E1,4.459226990E-1,2.468367004E-1,6.406677246E-1,8.186760919E-1
2.696714133E1,2.240840149E-1,-2.585124207E-1,-1.088237000E-1,3.590054527E-1
2.697711433E1,-3.248245239E-2,-8.870553589E-1,-1.174008636E0,1.471807935E0
2.698708833E1,-7.454498291E-2,-1.597777405E0,-1.932631073E0,2.508687397E0
2.699706233E1,-3.020718384E-1,-3.637585602E0,-4.055217133E0,5.456011583E0
2.700703533E1,9.033714294E-1,-5.523513794E0,-1.415306854E0,5.773073537E0
2.701700933E1,3.173101501E0,-5.956712952E0,6.285878448E0,9.222975127E0
2.702698333E1,3.884571991E0,-5.404511261E0,8.018675079E0,1.042102642E1
2.703695633E1,5.257816315E0,-7.970325623E0,-1.514999542E0,9.667778780E0
2.704693033E1,8.470735016E0,-1.545955170E1,-9.840386810E0,2.018871722E1
2.705690433E1,9.461374969E0,-2.179183365E1,1.620829468E0,2.381236482E1
2.706687733E1,1.070169571E1,-3.341471375E1,-1.821861420E0,3.513386635E1
2.707685133E1,9.367220764E0,-4.993885162E1,-1.173245224E1,5.214675601E1
2.708682533E1,7.086264038E-1,-4.974051407E1,-1.145956970E1,5.104843415E1
2.709679933E1,-1.952090607E0,-3.710124756E1,-1.119342316E1,3.880213847E1
2.710677233E1,-6.408174133E-1,-3.455908401E1,-7.428452454E0,3.535424785E1
2.711674633E1,1.975741425E0,-3.332564896E1,-1.640738068E0,3.342445892E1
2.712672033E1,5.197641449E0,-3.000660095E1,-5.809419250E-1,3.045897357E1
2.713669333E1,5.392835541E0,-2.654400146E1,-7.777825928E-1,2.709744701E1
2.714666733E1,5.195545807E0,-2.281645294E1,-1.195713501E0,2.343104675E1
2.715664133E1,5.390440521E0,-1.954934692E1,-1.668280792E0,2.034740708E1
2.716661433E1,5.345982971E0,-1.661350204E1,-2.009720764E0,1.756778192E1
2.717658833E1,4.737348633E0,-1.338277039E1,-2.592009888E0,1.443119990E1
2.718656233E1,3.839665375E0,-1.083551743E1,-3.667822723E0,1.206666448E1
2.719653533E1,2.784659271E0,-8.505612488E0,-4.400998077E0,9.973392358E0
2.720650933E1,1.367406464E0,-6.297404480E0,-4.147724762E0,7.663597349E0
2.721648333E1,-2.272274780E-1,-5.396278381E0,-3.176394653E0,6.265854745E0
2.722645733E1,-1.810036011E0,-5.324727173E0,-1.413211212E0,5.798802959E0
2.723643033E1,-3.202889557E0,-4.912634125E0,1.160386963E0,5.978208215E0
2.724640433E1,-4.074377289E0,-3.748055878E0,2.409239960E0,6.037624561E0
2.725637833E1,-3.714226227E0,-2.325713654E0,1.688339081E0,4.696265465E0
2.726635133E1,-2.910846863E0,-1.031654663E0,4.492158508E-1,3.120758831E0
2.727632533E1,-2.178270264E0,-2.004331970E-1,-5.233117676E-1,2.249197638E0
2.728629933E1,-1.413360901E0,2.739303589E-1,-1.073567505E0,1.795876963E0
2.729627233E1,-7.556286621E-1,5.128335571E-1,-1.216669922E0,1.521268757E0
2.730624633E1,-2.966830444E-1,6.075865173E-1,-1.604513397E0,1.741162097E0
2.731622033E1,7.038363647E-1,1.207688599E0,-6.406826935E0,6.557539840E0
2.732619333E1,1.896107025E0,1.920655975E0,-1.055619827E1,1.089575437E1
2.733616733E1,1.106948090E0,1.658251648E0,-5.566923523E0,5.913186122E0
2.734614133E1,1.344204712E-1,1.432521057E0,1.485061798E0,2.067750949E0
2.735611433E1,-2.989283752E-1,1.187630310E0,6.650370483E0,6.762192802E0
2.736608833E1,-9.038204956E-1,-2.659968567E-1,4.776118011E0,4.868156640E0
2.737606233E1,-9.627978516E-1,-7.482939148E-1,2.073637848E0,2.405597101E0
2.738603633E1,-9.524693298E-1,-5.472619629E-1,9.375004578E-1,1.444160860E0
2.739600933E1,-6.114784241E-1,-4.734654236E-1,-3.068618774E-2,7.739618935E-1
2.740598333E1,-4.980143738E-1,-5.418731689E-1,-6.533912659E-1,9.841569966E-1
2.741595733E1,-3.842509460E-1,-5.339396667E-1,-7.997868347E-1,1.035567158E0
2.742593033E1,-2.483335876E-1,-5.680686951E-1,-5.542973328E-1,8.316352242E-1
2.743590433E1,-1.989363098E-1,-7.430548096E-1,-5.408253479E-1,9.403181176E-1
2.744587833E1,8.202941895E-2,-9.075627136E-1,-9.252259827E-1,1.298630827E0
2.745585133E1,7.494914246E-1,-1.008752289E0,-1.311422882E0,1.816355844E0
2.746582533E1,1.105750580E0,-9.946815491E-1,-1.924547882E0,2.432274713E0
2.747579933E1,9.428892517E-1,-1.157542877E0,-1.968256989E0,2.470421265E0
2.748577233E1,9.485774231E-1,-1.593436432E0,-1.218166809E0,2.218731431E0
2.749574633E1,1.948198700E0,-2.697540436E0,-1.013542328E0,3.478429333E0
2.750572033E1,3.778742065E0,-4.518653412E0,-8.575666809E-1,5.952523907E0
2.751569433E1,4.724176025E0,-6.661597137E0,1.406026154E0,8.286834443E0
2.752566733E1,6.151158600E0,-9.951605530E0,2.682421875E-1,1.170227152E1
2.753564133E1,8.856033783E0,-1.622131760E1,-2.135758667E0,1.860435282E1
2.754561533E1,9.127120056E0,-2.584824829E1,3.420686646E0,2.762494086E1
2.755558833E1,1.061906754E1,-3.949267456E1,-7.015910339E-1,4.090144459E1
2.756556233E1,1.000624191E1,-4.785548401E1,-1.830902618E1,5.220625122E1
2.757553633E1,3.824995880E0,-3.803784988E1,-1.299028656E1,4.037643078E1
2.758550933E1,-5.471122742E-1,-3.248230270E1,-3.297941895E0,3.265387789E1
2.759548333E1,-6.010002136E-1,-3.033531738E1,-4.080813904E0,3.061446919E1
2.760545733E1,2.467768250E0,-2.894216446E1,-4.931494904E0,2.946283092E1
2.761543033E1,4.609364777E0,-2.898078415E1,-3.129841461E0,2.951148931E1
2.762540433E1,5.137167206E0,-2.767025940E1,-2.769690399E0,2.827905456E1
2.763537833E1,5.491181030E0,-2.539978088E1,-3.410507812E0,2.620941628E1
